#### Tiempos de espera # (Simulados)
# Parada/Línea/Hora/Espera real(s)/Espera Simulada(s)

4182	108	20	1254	1239
4182	108	21	1752	1340
4182	108	22	1545	1090
4182	118	7	511	788
4182	118	8	496	497
4182	118	9	508	381
4182	118	10	436	558
4182	118	11	580	544
4182	118	12	601	390
4182	118	13	599	521
4182	118	14	527	580
4182	118	15	423	570
4182	118	16	643	529
4182	118	17	598	512
4182	118	18	546	581
4182	118	19	399	519
4182	118	20	416	523
4182	118	21	422	536
4182	118	22	766	710
1480	121	7	721	643
1480	121	8	1030	736
1480	121	9	769	681
1480	121	10	783	704
1480	121	11	708	826
1480	121	12	731	635
1480	121	13	729	825
1480	121	14	733	864
1480	121	15	873	952
1480	121	16	920	835
1480	121	17	700	710
1480	121	18	1012	745
1480	121	19	860	744
1480	121	20	973	910
1480	121	21	1470	1152
1480	121	22	768	879
1480	138	7	686	633
1480	138	8	850	701
1480	138	9	792	608
1480	138	10	900	817
1480	138	11	806	627
1480	138	12	590	735
1480	138	13	902	809
1480	138	14	691	546
1480	138	15	724	640
1480	138	16	976	649
1480	138	17	848	706
1480	138	18	931	561
1480	138	19	816	778
1480	138	20	872	841
1480	138	21	716	818
1480	138	22	742	712
2398	44	7	757	574
2398	44	8	650	498
2398	44	9	508	526
2398	44	10	608	457
2398	44	11	628	619
2398	44	12	527	620
2398	44	13	570	435
2398	44	14	618	515
2398	44	15	604	512
2398	44	16	584	483
2398	44	17	531	541
2398	44	18	656	580
2398	44	19	540	484
2398	44	20	1018	947
2398	44	21	949	804
2398	44	22	767	754
5798	177	7	593	552
5798	177	8	737	873
5798	177	9	751	837
5798	177	10	916	842
5798	177	11	927	763
5798	177	12	965	856
5798	177	13	862	874
5798	177	14	875	776
5798	177	15	823	857
5798	177	16	799	874
5798	177	17	835	861
5798	177	18	798	858
5798	177	19	963	779
5798	177	20	1246	869
5798	177	21	1124	1149
5798	177	22	1204	1129
4509	106	7	837	780
4509	106	8	762	725
4509	106	9	846	544
4509	106	10	529	552
4509	106	11	582	772
4509	106	12	493	780
4509	106	13	539	680
4509	106	14	761	496
4509	106	15	624	702
4509	106	16	722	542
4509	106	17	709	767
4509	106	18	466	453
4509	106	19	512	728
4509	106	20	841	887
4509	106	21	888	675
4509	106	22	1053	1128
4509	140	7	575	662
4509	140	8	587	708
4509	140	9	592	663
4509	140	10	792	713
4509	140	11	807	754
4509	140	12	810	488
4509	140	13	577	732
4509	140	14	642	619
4509	140	15	762	761
4509	140	16	795	527
4509	140	17	567	751
4509	140	18	524	757
4509	140	19	696	492
4509	140	20	1059	1043
4509	140	21	883	1208
4509	140	22	1217	997
3459	161	7	735	618
3459	161	8	763	628
3459	161	9	760	584
3459	161	10	662	462
3459	161	11	586	572
3459	161	12	699	700
3459	161	13	611	462
3459	161	14	575	725
3459	161	15	750	432
3459	161	16	609	526
3459	161	17	410	398
3459	161	18	751	604
3459	161	19	1331	1061
3459	161	20	1018	994
3459	161	21	1546	975
3459	161	22	1502	767
1995	8	7	615	613
1995	8	8	642	509
1995	8	9	528	539
1995	8	10	534	623
1995	8	11	627	621
1995	8	12	614	676
1995	8	13	652	553
1995	8	14	599	572
1995	8	15	597	605
1995	8	16	608	509
1995	8	17	544	674
1995	8	18	696	642
1995	8	19	800	888
1995	8	20	819	848
1995	8	21	860	682
1995	8	22	934	843
6	161	7	410	457
6	161	8	746	540
6	161	9	705	626
6	161	10	481	724
6	161	11	762	738
6	161	12	756	393
6	161	13	609	578
6	161	14	809	561
6	161	15	714	589
6	161	16	771	474
6	161	17	741	451
6	161	18	688	560
6	161	19	1193	706
6	161	20	629	848
6	161	21	1006	722
6	161	22	1255	1251
411	43	7	1254	958
411	43	8	583	569
411	43	9	796	551
411	43	10	619	720
411	43	11	732	774
411	43	12	765	517
411	43	13	528	676
411	43	14	609	713
411	43	15	559	537
411	43	16	589	701
411	43	17	630	772
411	43	18	830	615
411	43	19	809	533
411	43	20	683	739
411	43	21	836	569
411	43	22	947	1052
411	120	7	964	975
411	120	8	687	776
411	120	9	624	938
411	120	10	617	750
411	120	11	666	641
411	120	12	649	647
411	120	13	666	673
411	120	14	713	672
411	120	15	614	673
411	120	16	683	687
411	120	17	627	751
411	120	18	640	586
411	120	19	760	579
411	120	20	1478	1068
411	120	21	782	941
411	120	22	1239	907
1055	100	7	1065	1411
1055	100	8	861	862
1055	100	9	928	872
1055	100	10	926	869
1055	100	11	915	878
1055	100	12	874	877
1055	100	13	922	873
1055	100	14	925	875
1055	100	15	905	863
1055	100	16	864	859
1055	100	17	871	827
1055	100	18	882	882
1055	100	19	915	853
1055	100	20	908	848
1055	100	21	901	849
1055	100	22	903	838
1055	140	7	664	694
1055	140	8	787	525
1055	140	9	688	755
1055	140	10	520	521
1055	140	11	727	583
1055	140	12	601	711
1055	140	13	682	638
1055	140	14	736	629
1055	140	15	523	504
1055	140	16	616	556
1055	140	17	710	522
1055	140	18	727	509
1055	140	19	571	695
1055	140	20	1108	1154
1055	140	21	1075	1009
1055	140	22	1274	1116
1270	30	7	938	796
1270	30	8	398	446
1270	30	9	390	528
1270	30	10	427	362
1270	30	11	357	440
1270	30	12	531	361
1270	30	13	437	519
1270	30	14	372	488
1270	30	15	586	357
1270	30	16	468	358
1270	30	17	486	412
1270	30	18	362	416
1270	30	19	428	432
1270	30	20	493	332
1270	30	21	1086	998
1270	30	22	708	900
